model_id,epoch,checkpoint_path,arch,arch_family,is_latest,checkpoint_url
alexnet_ecoset_100_seed-0,6,alexnet_ecoset_100_seed-0/ep6.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep6.pt
alexnet_ecoset_100_seed-0,60,alexnet_ecoset_100_seed-0/ep60.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep60.pt
alexnet_ecoset_100_seed-0,65,alexnet_ecoset_100_seed-0/ep65.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep65.pt
alexnet_ecoset_100_seed-0,7,alexnet_ecoset_100_seed-0/ep7.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep7.pt
alexnet_ecoset_100_seed-0,70,alexnet_ecoset_100_seed-0/ep70.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep70.pt
alexnet_ecoset_100_seed-0,75,alexnet_ecoset_100_seed-0/ep75.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep75.pt
alexnet_ecoset_100_seed-0,8,alexnet_ecoset_100_seed-0/ep8.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep8.pt
alexnet_ecoset_100_seed-0,80,alexnet_ecoset_100_seed-0/ep80.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep80.pt
alexnet_ecoset_100_seed-0,85,alexnet_ecoset_100_seed-0/ep85.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep85.pt
alexnet_ecoset_100_seed-0,9,alexnet_ecoset_100_seed-0/ep9.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep9.pt
alexnet_ecoset_100_seed-0,90,alexnet_ecoset_100_seed-0/ep90.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep90.pt
alexnet_ecoset_100_seed-0,95,alexnet_ecoset_100_seed-0/ep95.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-0/ep95.pt
alexnet_ecoset_100_seed-1,1,alexnet_ecoset_100_seed-1/ep1.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep1.pt
alexnet_ecoset_100_seed-1,10,alexnet_ecoset_100_seed-1/ep10.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep10.pt
alexnet_ecoset_100_seed-1,100,alexnet_ecoset_100_seed-1/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep100.pt
alexnet_ecoset_100_seed-1,15,alexnet_ecoset_100_seed-1/ep15.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep15.pt
alexnet_ecoset_100_seed-1,2,alexnet_ecoset_100_seed-1/ep2.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep2.pt
alexnet_ecoset_100_seed-1,20,alexnet_ecoset_100_seed-1/ep20.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep20.pt
alexnet_ecoset_100_seed-1,25,alexnet_ecoset_100_seed-1/ep25.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep25.pt
alexnet_ecoset_100_seed-1,3,alexnet_ecoset_100_seed-1/ep3.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep3.pt
alexnet_ecoset_100_seed-1,30,alexnet_ecoset_100_seed-1/ep30.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep30.pt
alexnet_ecoset_100_seed-1,35,alexnet_ecoset_100_seed-1/ep35.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep35.pt
alexnet_ecoset_100_seed-1,4,alexnet_ecoset_100_seed-1/ep4.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep4.pt
alexnet_ecoset_100_seed-1,40,alexnet_ecoset_100_seed-1/ep40.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep40.pt
alexnet_ecoset_100_seed-1,45,alexnet_ecoset_100_seed-1/ep45.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep45.pt
alexnet_ecoset_100_seed-1,5,alexnet_ecoset_100_seed-1/ep5.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep5.pt
alexnet_ecoset_100_seed-1,50,alexnet_ecoset_100_seed-1/ep50.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep50.pt
alexnet_ecoset_100_seed-1,55,alexnet_ecoset_100_seed-1/ep55.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep55.pt
alexnet_ecoset_100_seed-1,6,alexnet_ecoset_100_seed-1/ep6.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep6.pt
alexnet_ecoset_100_seed-1,60,alexnet_ecoset_100_seed-1/ep60.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep60.pt
alexnet_ecoset_100_seed-1,65,alexnet_ecoset_100_seed-1/ep65.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep65.pt
alexnet_ecoset_100_seed-1,7,alexnet_ecoset_100_seed-1/ep7.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep7.pt
alexnet_ecoset_100_seed-1,70,alexnet_ecoset_100_seed-1/ep70.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep70.pt
alexnet_ecoset_100_seed-1,75,alexnet_ecoset_100_seed-1/ep75.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep75.pt
alexnet_ecoset_100_seed-1,8,alexnet_ecoset_100_seed-1/ep8.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep8.pt
alexnet_ecoset_100_seed-1,80,alexnet_ecoset_100_seed-1/ep80.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep80.pt
alexnet_ecoset_100_seed-1,85,alexnet_ecoset_100_seed-1/ep85.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep85.pt
alexnet_ecoset_100_seed-1,9,alexnet_ecoset_100_seed-1/ep9.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep9.pt
alexnet_ecoset_100_seed-1,90,alexnet_ecoset_100_seed-1/ep90.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep90.pt
alexnet_ecoset_100_seed-1,95,alexnet_ecoset_100_seed-1/ep95.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-1/ep95.pt
alexnet_ecoset_100_seed-2,1,alexnet_ecoset_100_seed-2/ep1.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep1.pt
alexnet_ecoset_100_seed-2,10,alexnet_ecoset_100_seed-2/ep10.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep10.pt
alexnet_ecoset_100_seed-2,100,alexnet_ecoset_100_seed-2/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep100.pt
alexnet_ecoset_100_seed-2,15,alexnet_ecoset_100_seed-2/ep15.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep15.pt
alexnet_ecoset_100_seed-2,2,alexnet_ecoset_100_seed-2/ep2.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep2.pt
alexnet_ecoset_100_seed-2,20,alexnet_ecoset_100_seed-2/ep20.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep20.pt
alexnet_ecoset_100_seed-2,25,alexnet_ecoset_100_seed-2/ep25.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep25.pt
alexnet_ecoset_100_seed-2,3,alexnet_ecoset_100_seed-2/ep3.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep3.pt
alexnet_ecoset_100_seed-2,30,alexnet_ecoset_100_seed-2/ep30.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep30.pt
alexnet_ecoset_100_seed-2,35,alexnet_ecoset_100_seed-2/ep35.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep35.pt
alexnet_ecoset_100_seed-2,4,alexnet_ecoset_100_seed-2/ep4.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep4.pt
alexnet_ecoset_100_seed-2,40,alexnet_ecoset_100_seed-2/ep40.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep40.pt
alexnet_ecoset_100_seed-2,45,alexnet_ecoset_100_seed-2/ep45.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep45.pt
alexnet_ecoset_100_seed-2,5,alexnet_ecoset_100_seed-2/ep5.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep5.pt
alexnet_ecoset_100_seed-2,50,alexnet_ecoset_100_seed-2/ep50.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep50.pt
alexnet_ecoset_100_seed-2,55,alexnet_ecoset_100_seed-2/ep55.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep55.pt
alexnet_ecoset_100_seed-2,6,alexnet_ecoset_100_seed-2/ep6.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep6.pt
alexnet_ecoset_100_seed-2,60,alexnet_ecoset_100_seed-2/ep60.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep60.pt
alexnet_ecoset_100_seed-2,65,alexnet_ecoset_100_seed-2/ep65.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep65.pt
alexnet_ecoset_100_seed-2,7,alexnet_ecoset_100_seed-2/ep7.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep7.pt
alexnet_ecoset_100_seed-2,70,alexnet_ecoset_100_seed-2/ep70.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep70.pt
alexnet_ecoset_100_seed-2,75,alexnet_ecoset_100_seed-2/ep75.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep75.pt
alexnet_ecoset_100_seed-2,8,alexnet_ecoset_100_seed-2/ep8.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep8.pt
alexnet_ecoset_100_seed-2,80,alexnet_ecoset_100_seed-2/ep80.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep80.pt
alexnet_ecoset_100_seed-2,85,alexnet_ecoset_100_seed-2/ep85.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep85.pt
alexnet_ecoset_100_seed-2,9,alexnet_ecoset_100_seed-2/ep9.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep9.pt
alexnet_ecoset_100_seed-2,90,alexnet_ecoset_100_seed-2/ep90.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep90.pt
alexnet_ecoset_100_seed-2,95,alexnet_ecoset_100_seed-2/ep95.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_100_seed-2/ep95.pt
alexnet_ecoset_10_seed-0,100,alexnet_ecoset_10_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_10_seed-0/ep100.pt
alexnet_ecoset_10_seed-1,100,alexnet_ecoset_10_seed-1/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_10_seed-1/ep100.pt
alexnet_ecoset_10_seed-2,100,alexnet_ecoset_10_seed-2/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_10_seed-2/ep100.pt
alexnet_ecoset_1_seed-0,100,alexnet_ecoset_1_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_1_seed-0/ep100.pt
alexnet_ecoset_1_seed-1,100,alexnet_ecoset_1_seed-1/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_1_seed-1/ep100.pt
alexnet_ecoset_1_seed-2,100,alexnet_ecoset_1_seed-2/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_1_seed-2/ep100.pt
alexnet_ecoset_300_seed-0,1,alexnet_ecoset_300_seed-0/ep1.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep1.pt
alexnet_ecoset_300_seed-0,10,alexnet_ecoset_300_seed-0/ep10.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep10.pt
alexnet_ecoset_300_seed-0,100,alexnet_ecoset_300_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep100.pt
alexnet_ecoset_300_seed-0,15,alexnet_ecoset_300_seed-0/ep15.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep15.pt
alexnet_ecoset_300_seed-0,2,alexnet_ecoset_300_seed-0/ep2.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep2.pt
alexnet_ecoset_300_seed-0,20,alexnet_ecoset_300_seed-0/ep20.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep20.pt
alexnet_ecoset_300_seed-0,25,alexnet_ecoset_300_seed-0/ep25.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep25.pt
alexnet_ecoset_300_seed-0,3,alexnet_ecoset_300_seed-0/ep3.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep3.pt
alexnet_ecoset_300_seed-0,30,alexnet_ecoset_300_seed-0/ep30.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep30.pt
alexnet_ecoset_300_seed-0,35,alexnet_ecoset_300_seed-0/ep35.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep35.pt
alexnet_ecoset_300_seed-0,4,alexnet_ecoset_300_seed-0/ep4.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep4.pt
alexnet_ecoset_300_seed-0,40,alexnet_ecoset_300_seed-0/ep40.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep40.pt
alexnet_ecoset_300_seed-0,45,alexnet_ecoset_300_seed-0/ep45.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep45.pt
alexnet_ecoset_300_seed-0,5,alexnet_ecoset_300_seed-0/ep5.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep5.pt
alexnet_ecoset_300_seed-0,50,alexnet_ecoset_300_seed-0/ep50.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep50.pt
alexnet_ecoset_300_seed-0,55,alexnet_ecoset_300_seed-0/ep55.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep55.pt
alexnet_ecoset_300_seed-0,6,alexnet_ecoset_300_seed-0/ep6.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep6.pt
alexnet_ecoset_300_seed-0,60,alexnet_ecoset_300_seed-0/ep60.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep60.pt
alexnet_ecoset_300_seed-0,65,alexnet_ecoset_300_seed-0/ep65.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep65.pt
alexnet_ecoset_300_seed-0,7,alexnet_ecoset_300_seed-0/ep7.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep7.pt
alexnet_ecoset_300_seed-0,70,alexnet_ecoset_300_seed-0/ep70.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep70.pt
alexnet_ecoset_300_seed-0,75,alexnet_ecoset_300_seed-0/ep75.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep75.pt
alexnet_ecoset_300_seed-0,8,alexnet_ecoset_300_seed-0/ep8.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep8.pt
alexnet_ecoset_300_seed-0,80,alexnet_ecoset_300_seed-0/ep80.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep80.pt
alexnet_ecoset_300_seed-0,85,alexnet_ecoset_300_seed-0/ep85.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep85.pt
alexnet_ecoset_300_seed-0,9,alexnet_ecoset_300_seed-0/ep9.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep9.pt
alexnet_ecoset_300_seed-0,90,alexnet_ecoset_300_seed-0/ep90.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep90.pt
alexnet_ecoset_300_seed-0,95,alexnet_ecoset_300_seed-0/ep95.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_300_seed-0/ep95.pt
alexnet_ecoset_30_seed-0,100,alexnet_ecoset_30_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_30_seed-0/ep100.pt
alexnet_ecoset_3_seed-0,100,alexnet_ecoset_3_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_3_seed-0/ep100.pt
alexnet_ecoset_full_seed-0,1,alexnet_ecoset_full_seed-0/ep1.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep1.pt
alexnet_ecoset_full_seed-0,10,alexnet_ecoset_full_seed-0/ep10.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep10.pt
alexnet_ecoset_full_seed-0,100,alexnet_ecoset_full_seed-0/ep100.pt,alexnet,AlexNet,True,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep100.pt
alexnet_ecoset_full_seed-0,15,alexnet_ecoset_full_seed-0/ep15.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep15.pt
alexnet_ecoset_full_seed-0,2,alexnet_ecoset_full_seed-0/ep2.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep2.pt
alexnet_ecoset_full_seed-0,20,alexnet_ecoset_full_seed-0/ep20.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep20.pt
alexnet_ecoset_full_seed-0,25,alexnet_ecoset_full_seed-0/ep25.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep25.pt
alexnet_ecoset_full_seed-0,3,alexnet_ecoset_full_seed-0/ep3.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep3.pt
alexnet_ecoset_full_seed-0,30,alexnet_ecoset_full_seed-0/ep30.pt,alexnet,AlexNet,False,https://epfl-neuroailab-scalinglaws.s3.eu-north-1.amazonaws.com/checkpoints/alexnet_ecoset_full_seed-0/ep30.pt
